valid_time,tp,swvl1,wind_speed,FPI_weighted,FPI_norm
2010-01-21,0.01533564916416,0.43174998,2.175456674949318,0.7236101169774354,0.2651856388212162
2010-01-22,0.0133246955653,0.43534405958333333,2.396034377782897,0.746737037689641,0.25469950415505205
2010-01-23,0.011671182654489999,0.44945208208333337,1.6931540828753844,0.3827086736532208,0.2480238057074364
2010-01-24,0.0056551573857,0.44511540749999995,2.3899762230873605,0.41510856694807885,0.2079414629591385
2010-01-25,0.0094610005617,0.43364525000000004,1.9831210389057763,0.3595626964593548,0.22508750935104876
2010-01-26,0.0065270717673,0.4385477695833333,1.8671971429725662,0.18251928058171143,0.20729226953025087
2010-01-27,0.00934672077975,0.4402338666666667,2.327137208965641,0.5426089892005922,0.22999744792420787
2010-01-28,0.01030115767444,0.4458548233333333,2.3190016096055444,0.6043036283926824,0.23980479972697774
2010-01-29,0.0143331623479,0.4395097079166667,2.5306275352132723,0.8740689692860588,0.2647660089743293
2010-01-30,0.013014600576,0.4386558520833333,2.1296054635884327,0.6164312045284359,0.2531349224601239
2010-01-31,0.01035693845,0.4384822854166666,2.0684286606797593,0.46038379862056816,0.23452168882345864
2010-02-01,0.0033471956941984,0.44322649833333333,2.016540609772084,0.11998281538806643,0.18907227982170255
2010-02-02,0.0050635225485,0.4380067183333333,2.551406068125027,0.4386465869201802,0.20054287457877243
2010-02-03,0.0103002310976,0.44435501125000004,1.180883996132242,0.054010757721276226,0.23294658561990658
2010-02-04,0.0109451217514,0.43922932958333333,1.231041192891597,0.09012563794372058,0.23459826330318626
2010-02-05,0.017529976676,0.44855244874999994,1.7699755718238341,0.6942993269153565,0.2879954474502772
2010-02-06,0.0021392414397,0.44445228458333336,1.1492817558732036,-0.34809302120063124,0.176981340620465
2010-02-07,0.0070629320319,0.4463119508333333,1.239099005460482,-0.06470101572591719,0.2122494315351992
2010-02-08,0.009679246251,0.4371407825,1.6344351281923253,0.21561785865271788,0.22681629871567072
2010-02-09,0.010639026753600001,0.4387035370833334,1.9168997060661743,0.40203131981182777,0.23578858761797555
2010-02-10,0.00280108738646,0.43395233125,1.6265061988960252,-0.12613015698726643,0.17781613248457145
2010-02-11,0.0043187169116,0.4381866454166667,1.7631679068894412,0.026605127914494597,0.19141891542588646
2010-02-12,0.010019945848,0.4442933404166667,1.258079368896387,0.07744022860268379,0.23139651081806117
2010-02-13,0.019787672838,0.4468504575,1.6070962358828733,0.7173343229469846,0.30158957636246975
2010-02-14,0.00843319763805,0.4535026558333333,1.2748873714369238,0.043422857536052684,0.2260596113045862
2010-02-15,0.0073668449645096995,0.43419393125,1.2460448633373453,-0.09069667649105567,0.20721393470179442
2010-02-16,0.013124609412,0.44864082375,1.4965567847135686,0.3546465933398722,0.2564621405481304
2010-02-17,0.020102245833,0.44980367208333333,1.2875903167560823,0.5899724614793377,0.303810572041167
2010-02-18,0.02778404407,0.44732220916666665,2.051465211623915,1.3112772157034436,0.3589279139339458
2010-02-19,0.015690684362,0.4423840854166667,2.4348348487515143,0.9030166566423427,0.27525166050330535
2010-02-20,0.0152423111511,0.44422404,2.583788201543167,0.9596848743188167,0.27404965658584834
2010-02-21,0.0057291389342,0.44469706291666666,2.7517918718635577,0.5903164308347681,0.21009776862276558
2010-02-22,0.0039925873388,0.44048054875000003,2.243337538158396,0.24927224483609306,0.19305794575376892
2010-02-23,0.0078860223585,0.44742965625,1.05608044722923,-0.1092156199402961,0.21758315432864686
2010-02-24,0.013483720683,0.4421450304166667,1.5007992620609738,0.3502721347054021,0.2551084863825492
2010-02-25,0.00616494979655,0.4488550825,1.530043891947449,0.04114039707710643,0.20912954556045757
2010-02-26,0.0019195962480733,0.43001429291666665,1.6360651619288535,-0.1776062070731163,0.16950876384472277
2010-02-27,0.00335904959075,0.42796643458333333,1.6700389695515965,-0.10041745881565226,0.1783304133512674
2010-02-28,0.01052286015531,0.43801116874999996,1.630717473016248,0.25701867706376413,0.23308452788549583
2010-03-01,0.0154677407546646,0.4333642320833333,1.7351327818497049,0.5249165957800452,0.26473401081572406
2010-03-02,0.0135096013187,0.4464778895833333,1.4100754014780206,0.32371064483277284,0.25736723210998574
2010-03-03,0.0039380609691,0.4456144991666667,1.140992748237214,-0.262492367896481,0.18993563769468355
2010-03-04,0.0125664770082,0.4427579254166667,1.5463106167258485,0.33073857086320385,0.24943084087878398
2010-03-05,0.006216335046,0.43048985833333336,1.0641682211144108,-0.24573918786844248,0.19619976351411633
2010-03-06,0.0067389942342,0.44155883749999997,1.3644949004282205,-0.03720455661590777,0.20788440601638095
2010-03-07,0.0108093795824,0.4471384670833333,1.54333505029078,0.26173427264341076,0.2399743641400457
2010-03-08,0.0099766793418,0.4352925616666667,1.3953697173151818,0.10861801930572262,0.22650791025682218
2010-03-09,0.020489096668,0.4464677170833333,1.5551111048292896,0.7243566555180754,0.3058919641420696
2010-03-10,0.012068465398,0.44126383291666665,1.7968958356841516,0.42166814962625954,0.24645416523056182
2010-03-11,0.007647576221,0.44137000833333334,2.160146140136641,0.38612646707069287,0.21816292379885144
2010-03-12,0.00075397826667,0.43064626125,1.4856023131767202,-0.302674864818575,0.16111499205526547
2010-03-13,0.0010091692655,0.4172649366666667,1.507335031596847,-0.3284645896050216,0.1550779471159091
2010-03-14,0.009454476623999999,0.4376754729166667,2.016738867389226,0.3898950954125301,0.22759772387388055
2010-03-15,0.014613760593,0.4484259279166667,1.530991345670154,0.44103139358836274,0.2667081643740538
2010-03-16,0.02025940459,0.44178390624999997,1.4198205415021492,0.6317815642630704,0.3008462216153261
2010-03-17,0.013012900833,0.45265579333333333,2.007147285176887,0.6082660859804936,0.2607440023324856
2010-03-18,0.0034656822991,0.4452597304166666,1.3839494801668408,-0.16988527799994635,0.1877668353129901
2010-03-19,0.020123779502,0.4413140625,1.6186494160227618,0.718831116468855,0.3006830300449618
2010-03-20,0.013385492386,0.4528121945833334,1.3420454068337444,0.30811944433926586,0.25989961152819147
2010-03-21,0.0063438415752,0.4311866766666667,2.0014028384988647,0.2114967025581,0.20239726799529822
2010-03-22,0.0034114152794699998,0.41628837583333334,2.4928779094554168,0.25381728460862796,0.17611028924189132
2010-03-23,0.0116215078424,0.4306341816666666,0.9800963812087796,-0.028931317497579878,0.23283928651641814
2010-03-24,0.00967402760844,0.43876902166666665,1.7384005481718343,0.2710178134151784,0.22828660938386533
2010-03-25,0.013223692843999999,0.447451275,1.5051642809422356,0.35917557139073625,0.25648336443539055
2010-03-26,0.0118652871685,0.4380766541666667,1.263241273745381,0.14505100601485782,0.24038473951939832
2010-03-27,0.0048037706823,0.4425659183333333,1.9484654378668178,0.154139640655927,0.19829488151400007
2010-03-28,0.015513032755,0.44337972166666667,2.0646261509095623,0.7209546106105228,0.2726825107581146
2010-03-29,0.021732220451,0.44754219125,2.422609231513381,1.2025198864064446,0.319582476598621
2010-03-30,0.0064639774184,0.45071983499999996,1.807505437076287,0.1948891995108176,0.21373139469302452
2010-03-31,0.0037333131857,0.44628461375,1.1142157380036108,-0.2826093817255312,0.18878938255456942
2010-04-01,0.0022533431073,0.4313710520833333,1.543082156159051,-0.2013810167425158,0.17210633869038577
2010-04-02,0.0098255877003,0.4322961170833333,1.999358860150177,0.37976934675329466,0.22687176028434822
2010-04-03,0.0010134880456110001,0.4270674408333333,2.1823742978061524,0.03027819131667695,0.16443186420447015
2010-04-04,0.0041523128581,0.42770767083333333,1.2943190318067528,-0.2435657456870452,0.18163734616962438
2010-04-05,0.00216934379339,0.4226620991666667,1.1904002485617615,-0.4056403760340569,0.1645424557610687
2010-04-06,0.0092655001576,0.43224080333333337,1.2868676957350267,0.01190682334856663,0.2192703559170872
2010-04-07,0.0152526319828177,0.43356768291666664,1.0297485358359222,0.17776331695998682,0.2596837554842635
2010-04-08,0.0045050717370207,0.43631299458333334,1.2607214329035847,-0.2118430089153234,0.18895445551005483
2010-04-09,0.00424631730997,0.43388811666666666,1.36347886368425,-0.18368562172099728,0.1862910016662217
2010-04-10,0.00753661379277,0.44072278375,2.294671859221904,0.44292327358862343,0.21772672818777916
2010-04-11,0.00189736019245,0.43616612833333335,2.0454257253109986,0.03951320169413809,0.17513347287818842
2010-04-12,0.00139431527386,0.41924349375000003,1.2868055896924655,-0.4086138170730995,0.1577256262216444
2010-04-13,0.0011949986254,0.40923118583333334,1.8288484851323155,-0.19473239479654356,0.15329391068773235
2010-04-14,0.0105581703316096,0.43733660458333334,1.6605932539104888,0.27056142783648623,0.23308470581358595
2010-04-15,0.0107365464458903,0.43566513,1.9065532621457375,0.39073836421053704,0.23460855168526132
2010-04-16,0.0045476732798,0.44413948291666666,3.2368574828890524,0.7644389327562265,0.20422528016295097
2010-04-17,9.428262933e-05,0.42080434125,2.5704121067704295,0.149802743386746,0.15647833313455733
2010-04-18,0.00078043637942,0.4077148433333333,3.2824002329364834,0.47595636611403724,0.15718192839620554
2010-04-19,0.000522899611731,0.39558219833333336,3.2303972775000678,0.39504138177278975,0.1479859755373526
2010-04-20,0.00080070197278,0.38565890166666666,1.9446669111335761,-0.243095177151608,0.13729010800168182
2010-04-21,0.00459250198624,0.39473851374999996,2.311580676435572,0.14529012019927612,0.17052499009864358
2010-04-22,0.00063661963345,0.3969192479166667,3.130874876645263,0.3576222798950785,0.14903168547580956
2010-04-23,0.00038673309509,0.38009770666666665,3.202812444916937,0.31947626819501884,0.1377704948852888
2010-04-24,0.0016070634618,0.37095006333333336,1.9978935552568904,-0.23244149252129404,0.13440710391689126
2010-04-25,0.0015768221372,0.36723009833333337,1.4338845966485012,-0.5173053498284691,0.12904774123340676
2010-04-26,0.0014113096938199998,0.36387634124999996,1.3793382041594136,-0.5633795857536202,0.1256495706059468
2010-04-27,0.0012075782206,0.3585681920833333,1.430475565312184,-0.5677303887759692,0.12139039637942921
2010-04-28,0.0001303255559059,0.3438994079166667,1.6776085272401662,-0.5535038011258835,0.10665541862375476
2010-04-29,0.004806041676500001,0.3632767991666667,1.3639253638346929,-0.4118058123720022,0.1484497818695907
2010-04-30,0.001115325141,0.36292393833333336,2.689500354390532,0.04632986758742161,0.1299302815425651
2010-05-01,0.00140646995601,0.3515809379166666,2.541464896336892,-0.05166603126667074,0.12445230397109074
2010-05-02,0.0028523504885,0.3528232591666667,2.083059192543676,-0.19800485909162835,0.13267844914272697
2010-05-03,0.0014976323465,0.35073471,2.010220008783368,-0.304709441170495,0.12179171282274048
2010-05-04,0.01213491267034,0.3911526991666667,2.4007522957859506,0.5330018217425618,0.22049932985807172
2010-05-05,0.0021662563048,0.4084707895833333,2.2061439808014343,0.029236516993737957,0.16147079907126238
2010-05-06,0.0006667971609299999,0.37599245583333335,2.1811550733563325,-0.17113457986169128,0.131908323438189
2010-05-07,0.00538565214916,0.38477198166666665,1.9645981028557475,-0.019150452071081316,0.16825231915325714
2010-05-08,0.0081231706301023,0.41895866375,1.9009561207904386,0.2037177788495712,0.20683215784548165
2010-05-09,0.00260987882505,0.40467135083333333,1.5231410606875162,-0.29038858751562624,0.15868400211733297
2010-05-10,0.004659414294821,0.41023762999999996,1.1906444997206889,-0.33219383923701407,0.17425386982310995
2010-05-11,0.0134468431958,0.4221280445833333,1.2064789072650377,0.13536708341668247,0.2414991313998231
2010-05-12,0.01099577559663,0.42837079333333333,2.1010324623923613,0.4698100787915607,0.2330973022702704
2010-05-13,0.020050698898900002,0.44529660666666665,1.5807039354566716,0.7115740954589089,0.30233438773246435
2010-05-14,0.0064376294486399996,0.42864354499999996,1.2283416979533888,-0.1633089614363029,0.19748539602724355
2010-05-15,0.0097996445382,0.4317162841666667,1.3561038751882768,0.06850868937979093,0.22297965514965018
2010-05-16,0.013294706171,0.4429524733333334,1.306972134825395,0.25142806325753836,0.2532751905287213
2010-05-17,0.0036093921081,0.42852846625,1.3626770991915793,-0.23364609790003782,0.17876418998687912
2010-05-18,0.0014869719617000001,0.42503166125,1.3676091767535528,-0.34463969117131454,0.16219957940130758
2010-05-19,0.00302364022861,0.4180399570833333,1.3167491046964035,-0.3212950842657184,0.16832401691326565
2010-05-20,0.004431629118,0.4282131183333333,1.3105094802276465,-0.22073396547944013,0.18393228810209516
2010-05-21,0.0044039664292,0.42952410458333334,1.4474945646955255,-0.15173743736953246,0.18523485025299816
2010-05-22,0.0036475747290799997,0.42537371333333335,1.3637872955171533,-0.24269075556606912,0.17716942377800637
2010-05-23,0.0061598809183,0.43321609541666667,1.4283027650393951,-0.06426021986187408,0.19933139400791414
2010-05-24,0.0041576651536900005,0.42519505874999997,1.5451445102781307,-0.1323078783767771,0.1815060214672802
2010-05-25,0.00139668584305,0.4184583020833333,1.2580434244495626,-0.42510466051741497,0.15712764581668162
2010-05-26,0.0049019428692033,0.42456817750000003,1.2117093300029056,-0.2588675409722908,0.18448209845211938
2010-05-27,0.0109110866211,0.4378128054166666,1.5797385967452244,0.2503237278695209,0.23535736550208308
2010-05-28,0.0018968522872,0.42990684500000004,1.1240808803395919,-0.4241684281822413,0.16660555415096318
2010-05-29,0.0045086918205,0.4336605066666667,1.302673717355402,-0.2011631618671946,0.1876336832836549
2010-05-30,0.00454451140448,0.43277422541666666,1.5541882010091923,-0.08225858746607465,0.18867435496785442
2010-05-31,0.0097287446432351,0.42902819291666666,1.7485911339057747,0.24332982790865115,0.22296553898690688
2010-06-01,0.00631185151706,0.42935117125,1.0413911283624084,-0.2562201902288851,0.19606205543401112
2010-06-02,0.001375237128571,0.4275805158333333,1.5514856112218685,-0.25271709868283143,0.16390313670534046
2010-06-03,0.00170428455961,0.42094675833333334,1.4881625651908787,-0.2913611190039806,0.1619080694102
2010-06-04,0.01099757751846,0.43499628833333337,1.2085680607724913,0.06657618628210743,0.23234114854216859
2010-06-05,0.00561235332392,0.4423980708333333,1.1837103228388925,-0.17419061829221028,0.19972077090873938
2010-06-06,0.0039137620595,0.44038899833333334,1.06738375942569,-0.31774685459419993,0.18629935374247905
2010-06-07,0.010239784152,0.44639905333333335,1.2749139476234022,0.10353427442900881,0.23423221003843064
2010-06-08,0.0112827420744,0.44262250291666666,1.4240314445906572,0.2107857714545433,0.23992347529550279
2010-06-09,0.000518524666051,0.4322789520833333,1.444699595538462,-0.32753660514897254,0.1602526278876931
2010-06-10,0.00050899386761,0.4197228766666667,2.1437102532916197,-0.038687594045760505,0.15644147667947575
2010-06-11,0.00458540304719,0.42617924999999995,2.342619846954461,0.27330963357185584,0.1891953310206177
2010-06-12,0.0019118075530190001,0.42615508999999996,2.369179305745656,0.1590460835451971,0.17102118810262448
2010-06-13,0.0004660989584,0.41072145958333334,2.2359276413417324,-0.029071604094657352,0.15131874348701876
2010-06-14,0.00486430521915,0.4239590958333333,2.4053984221283375,0.30858511417744333,0.19012304167611604
2010-06-15,0.015104800418,0.4380213416666667,1.2469440777098815,0.29079923892898496,0.2624391395008039
2010-06-16,0.0082356930374,0.43479474458333334,1.6340705852544157,0.13846234167079413,0.21554952697420343
2010-06-17,0.00115108787448,0.4276663445833333,1.0027414263254724,-0.5257379949103635,0.15954278498634458
2010-06-18,0.0041463106214399996,0.4315694170833333,1.3982912996312464,-0.18013699510818507,0.1844205369080113
2010-06-19,0.0102324187193,0.4411767329166667,3.041955752922108,0.9302433332142099,0.2403634877211087
2010-06-20,0.00223711434567,0.43333498499999995,2.870142326100422,0.440222836551264,0.18011160652237454
2010-06-21,0.000134733316942,0.41941833416666663,2.212903473645848,-0.024425753529154638,0.1540629045055232
2010-06-22,1.627206789e-06,0.40496826125,1.6625428835011686,-0.3463724337760605,0.1417381792922705
2010-06-23,0.0035463273047,0.40167872000000004,1.064222388085577,-0.4764386903888774,0.16092125487705594
2010-06-24,0.00679403546405,0.43200238625,1.27006271526269,-0.11429613421822954,0.20212587869789211
2010-06-25,0.005851408838,0.4432385741666667,1.3780122007856441,-0.06679539499674603,0.20287166732277898
2010-06-26,0.00403140721145,0.43811416625000005,1.4327577154657363,-0.1454649768198152,0.18767747293337786
2010-06-27,0.00192929503012,0.42704327833333333,1.3430023329548557,-0.32816469236894386,0.1662852550504821
2010-06-28,0.0023023248595249,0.4252535504166666,1.2554676814268508,-0.3588253534178873,0.16732321656903987
2010-06-29,0.006599679573,0.43219884458333335,2.2189693810641686,0.33144528395342215,0.20588631321705564
2010-06-30,0.00446020344794,0.43084144416666664,2.668179910925233,0.4400482696041671,0.19279680501659185
2010-07-01,0.00359132677185,0.43779754875000004,1.8813520846198484,0.04725469256079791,0.1868303235829039
2010-07-02,0.0034224039471,0.43071619583333337,1.896221630621362,0.020792896677897285,0.18157271769032013
2010-07-03,0.00956049840738,0.4365882870833333,1.7828766483814056,0.27904883745573617,0.22645568039596814
2010-07-04,0.00016638636501,0.42907524125,1.5320516985361996,-0.31399755427485,0.15640959049060552
2010-07-05,0.006318143969,0.4344387054166667,2.1889132235555278,0.3117806919038413,0.2051237594902761
2010-07-06,0.00272016533347,0.43674532625,1.2002557050037597,-0.32394117362647706,0.17667602721851938
2010-07-07,0.01171000292,0.4390398654166667,1.520997009498917,0.2645498987801962,0.24124170627039235
2010-07-08,0.008755862731450001,0.44858233124999997,1.6016538373529106,0.19740319012325627,0.22707720344622354
2010-07-09,0.0050280987842,0.43589909833333335,1.5149137156043608,-0.06682805728896002,0.1936226024316979
2010-07-10,0.0034615623276,0.4361731208333333,2.1525090799150104,0.16503908231379422,0.18640500033456675
2010-07-11,0.00147199630684,0.4280261991666667,1.1998778146018845,-0.4148361362780394,0.1629850976335683
2010-07-12,0.0094864610467,0.43335087958333335,1.4361629483360057,0.097871013341846,0.22222055513685599
2010-07-13,0.00294059729864,0.44157346166666667,1.672034772361953,-0.07020225684516676,0.1835076424619443
2010-07-14,0.002772927261179,0.43524996458333337,1.7895185628345835,-0.04474577339565146,0.17924385961254355
2010-07-15,0.005746078252000001,0.43752352541666667,1.316226735894191,-0.1220028095976485,0.19845382777624582
2010-07-16,0.00738900899285,0.45097351166666666,1.4708775041021793,0.0785585385929855,0.2184475848040806
2010-07-17,0.01488778261886,0.4401143408333333,1.4823229796256518,0.40073447826325953,0.26342306176793906
2010-07-18,0.02535016832509,0.43806775166666667,1.5866496056270256,0.9398416624507943,0.3343707393354415
2010-07-19,0.0044675139047,0.43895530875,1.2788965148542528,-0.1953863791439695,0.19035216350131992
2010-07-20,0.00107162003122,0.42490831916666666,1.5535064758073782,-0.275805892154972,0.16025853782084662
2010-07-21,0.0038834019936,0.4261163075,1.454797152682751,-0.18524969789175133,0.17969892102728055
2010-07-22,0.000502539328625,0.41535250375000005,1.3353457434783111,-0.4417472452419771,0.1495799946901163
2010-07-23,0.00027248906931,0.4016545616666667,1.245449204650031,-0.5451484977025054,0.13944967708045622
2010-07-24,0.00050645470468,0.3905620545833333,1.6564142101259332,-0.37735162407853995,0.1366587958656994
2010-07-25,0.0005730147903,0.3826065066666667,2.236272795406845,-0.12532386667291895,0.1354589880462262
2010-07-26,0.034845692536,0.42289034500000006,2.1158547381303334,1.589056142582764,0.39317854896695625
2010-07-27,0.04758724955,0.45061620124999996,1.7860532020082165,2.1359856347234474,0.49502138502690163
2010-07-28,0.00546297801095,0.44569905833333334,1.671522629602742,0.06415951122357205,0.20320402062119627
2010-07-29,0.0025469381275,0.43310991833333334,2.4554523334009164,0.25559623055447867,0.1799252757532301
2010-07-30,0.00148974593487,0.4241498320833333,2.233095354803859,0.06663046114851964,0.16623550619370656
2010-07-31,0.00048490738986936,0.41151555416666663,1.3533284926973035,-0.4478263991708367,0.14728903806151905
2010-08-01,0.0004794895657,0.3997192383333333,1.0776116092743209,-0.62265689129723,0.13884434385246497
2010-08-02,0.0006467491592,0.39248148583333337,1.3096447505227353,-0.5297681953347515,0.1369338949622408
2010-08-03,0.000703400349,0.38302040041666663,1.4275158114125797,-0.5048062112290761,0.13235569116489418
2010-08-04,0.0074336643429,0.4098631554166667,0.9909410816694418,-0.2974789049426382,0.1919739353941661
2010-08-05,0.00807182169212,0.42923164374999995,1.488578910213613,0.040953580318817906,0.21038185315833968
2010-08-06,0.01361483519199,0.4409936266666667,1.5282708652413746,0.36548957354487277,0.25547035327351947
2010-08-07,0.0013416350127,0.43329874583333333,1.0425975811250388,-0.47728239409425666,0.16438013494330106
2010-08-08,0.00029354743395,0.41991424541666666,1.3483466453719144,-0.42897504456938723,0.1509100541739567
2010-08-09,0.0001198053358,0.40512148666666664,1.7495069377183403,-0.2985794323862499,0.14309338654037002
2010-08-10,0.0015622423986,0.394406635,2.8027906571176513,0.2354236948101125,0.15216405955019854
2010-08-11,0.0082970408213,0.430917105,2.5260081947744855,0.5543606277907918,0.21835691384026928
2010-08-12,0.00259419672308,0.4248549154166667,3.0141482438439624,0.49549602253883485,0.17830567653138135
2010-08-13,0.0037307739487000002,0.42155520124999996,2.822534886059205,0.4457988823236394,0.18313282192035307
2010-08-14,0.0037424056699,0.4241593670833333,1.6962448915324961,-0.08342100046354667,0.17884472124990927
2010-08-15,0.0041841687415,0.42648251833333334,1.2680832371573947,-0.2590359904869992,0.18099475621230707
2010-08-16,0.0091898563499,0.43167622916666665,1.1526137452831895,-0.057990805618215346,0.2177155718493948
2010-08-17,0.0026092708557,0.4316609708333334,1.0503828275858615,-0.4193047482877512,0.17213053248448054
2010-08-18,0.00196398493392,0.42290624000000004,1.3960700296941724,-0.31604818605160045,0.1643592343047431
2010-08-19,0.00515942550748,0.42882664958333333,1.1967057695310643,-0.23845706755881457,0.18867908592513222
2010-08-20,0.00221429226793936,0.4216130558333333,1.3874867990274673,-0.3129455954482745,0.16526420397909256
2010-08-21,0.00441508501988,0.4261417383333333,1.7513725711851313,-0.017948534750028833,0.18490779958540668
2010-08-22,0.00235686285127,0.4157422366666667,1.859460478726963,-0.1014308860442058,0.16524944367712874
2010-08-23,0.0017962448799699999,0.41080856375,2.855822337339973,0.3311258224458068,0.1637240428575241
2010-08-24,0.00252650679245,0.416576385,2.311051878920313,0.12581560088654445,0.169270374247021
2010-08-25,0.0037098377216,0.4107786816666667,2.076693541485087,0.04885727527032986,0.1727191218148354
2010-08-26,0.00775676889361,0.41522471333333333,2.135355428029253,0.28505957379705904,0.20334945940730204
2010-08-27,0.002506777622439,0.4142545066666667,1.5850085420939124,-0.23107080443436798,0.1639586257617391
2010-08-28,0.00466360149431,0.41871261624999995,1.4356849795637412,-0.18409665232001732,0.18056908112589706
2010-08-29,0.0007525027004,0.40861574875,1.8646614504980248,-0.20081099977604042,0.15008982121914155
2010-08-30,0.00143164396376,0.3978411370833333,2.1865411411414137,-0.05338474105435013,0.1500664771251074
2010-08-31,0.0023288130976199996,0.3968582166666667,2.3342326715645,0.05634957057814721,0.15640122142816057
2010-09-01,0.00440169874696,0.4051125841666667,1.5498971627083729,-0.1909461578968133,0.17134859806096522
2010-09-02,0.00335296990724,0.40457979875,1.2422739847348674,-0.3899069153187279,0.16224349980495392
2010-09-03,0.00163422524937,0.40011088,1.5209460683379739,-0.35420736809908787,0.14930317073055413
2010-09-04,0.00184417666582,0.38759930791666664,1.5636349021478244,-0.36897246703319986,0.14357967757780993
2010-09-05,0.015727663465,0.4253851579166667,1.2200110234236228,0.26185229961917517,0.25910322901051136
2010-09-06,0.008001387066,0.4458630895833333,1.3403735393083978,0.026700103613044146,0.21893860675867455
2010-09-07,0.0044409870537403,0.43759790958333333,1.5386651653176866,-0.07719009464210597,0.19073133325377606
2010-09-08,0.01017014970137,0.43973604875,1.248471705830201,0.0635183658375591,0.22968449893204937
2010-09-09,0.0083824042267,0.43732134333333333,1.1788334472266635,-0.06338305885993961,0.215658240614433
2010-09-10,0.00246167787314,0.4268131245833333,1.5228965437376478,-0.21761007007105726,0.1707363661465134
2010-09-11,0.00510600214327,0.43165143166666664,1.3079220421541848,-0.177554462319541,0.19056367314714515
2010-09-12,0.0019947527636,0.42031669708333336,1.3971894208244586,-0.3234000092671623,0.16304735138754858
2010-09-13,0.0064718601683,0.435445785,1.573194567614831,0.027957443740801807,0.20354226421403246
2010-09-14,0.0020234585044,0.42129325999999995,1.7877355736621796,-0.13155176701128132,0.1658676633480738
2010-09-15,0.0156725227728,0.44354692999999995,1.3378883728079725,0.3812269578068131,0.270062816702554
2010-09-16,0.0079577779070675,0.43027305583333336,1.1020677633413987,-0.1457285850879354,0.20818960960755836
2010-09-17,0.0086057370297,0.4316450758333333,1.5592079434111998,0.10881702796113643,0.21583085456003073
2010-09-18,0.0025222990514,0.43316523333333334,1.8313147315008658,-0.044157930963244066,0.1765171828578082
2010-09-19,0.00242570044004,0.42695363458333335,1.552822591227665,-0.20448429166851687,0.17072994123686847
2010-09-20,0.008102990751223501,0.43180974208333334,1.8094862667658258,0.20536291142971513,0.2137991571868553
2010-09-21,0.0059540718048,0.4402090729166667,1.7404837041984405,0.10066169771481703,0.20368662337386315
2010-09-22,0.0107228308792,0.43929672249999996,2.0805341415706877,0.48648442547414034,0.23757014027874893
2010-09-23,0.0080637633486354,0.44471359250000003,1.3190494048745982,0.015302775130773771,0.21857531162896437
2010-09-24,0.0127746695954,0.4469757083333333,1.7045574285950356,0.4316004888778453,0.25417473494572285
2010-09-25,0.01332227984,0.4415696445833333,2.6576435769511635,0.8943324669978621,0.25972879748476513
2010-09-26,0.00411303335189,0.4446430204166667,1.4309215672335087,-0.11890151042012481,0.19207983262337272
2010-09-27,0.00507318362588,0.4429766320833333,1.5551945244387317,-0.019856148471807306,0.19831949002610452
2010-09-28,0.000750732438484,0.42712211583333337,1.2144587091001584,-0.4453513737106033,0.15759134321639826
2010-09-29,0.00168614391284,0.41819254375000003,1.2919920670360348,-0.39607438249759624,0.1591299384835925
2010-09-30,0.0014691442382299999,0.4108829495833333,1.253584888330072,-0.4511462685955897,0.1531292606195843
2010-10-01,0.00065937935803,0.39923350083333337,1.4559545379270167,-0.43475395884540746,0.14177239738189537
